,artist,upload_time,num_countries
514,Yahritza Y Su Esencia,2023-11-04 16:43:27.452336,5
515,Yahritza Y Su Esencia,2023-11-05 14:18:19.598429,5
516,Yahritza Y Su Esencia,2023-11-06 10:43:30.354751,5
517,xxanteria,2023-11-04 16:43:27.452336,5
518,ANGUISH,2023-11-05 14:18:19.598429,4
519,ANGUISH,2023-11-06 10:43:30.354751,4
520,AYLIVA,2023-11-04 16:43:27.452336,4
521,AYLIVA,2023-11-05 14:18:19.598429,4
522,AYLIVA,2023-11-06 10:43:30.354751,4
523,Aarne,2023-11-04 16:43:27.452336,4
524,Aarne,2023-11-05 14:18:19.598429,4
525,Aarne,2023-11-06 10:43:30.354751,4
526,Aditya Gadhvi,2023-11-04 16:43:27.452336,4
527,Aditya Gadhvi,2023-11-05 14:18:19.598429,4
528,Aditya Gadhvi,2023-11-06 10:43:30.354751,4
529,Ado,2023-11-04 16:43:27.452336,4
530,Alessi Brothers,2023-11-04 16:43:27.452336,4
531,Alessi Brothers,2023-11-05 14:18:19.598429,4
532,Alessi Brothers,2023-11-06 10:43:30.354751,4
533,Bring Me The Horizon,2023-11-04 16:43:27.452336,4
534,Bring Me The Horizon,2023-11-05 14:18:19.598429,4
535,Bring Me The Horizon,2023-11-06 10:43:30.354751,4
536,Burna Boy,2023-11-04 16:43:27.452336,4
537,Burna Boy,2023-11-05 14:18:19.598429,4
538,C.Gambino,2023-11-04 16:43:27.452336,4
539,C.Gambino,2023-11-05 14:18:19.598429,4
540,C.Gambino,2023-11-06 10:43:30.354751,4
541,Calvin Harris,2023-11-04 16:43:27.452336,4
542,Calvin Harris,2023-11-05 14:18:19.598429,4
543,Capital Bra,2023-11-04 16:43:27.452336,4
544,Chance Peña,2023-11-04 16:43:27.452336,4
545,Chance Peña,2023-11-05 14:18:19.598429,4
546,Chance Peña,2023-11-06 10:43:30.354751,4
547,Coogie,2023-11-04 16:43:27.452336,4
548,Coogie,2023-11-05 14:18:19.598429,4
549,Coogie,2023-11-06 10:43:30.354751,4
550,Creeds,2023-11-05 14:18:19.598429,4
551,Creeds,2023-11-06 10:43:30.354751,4
552,Ekaterina Shelehova,2023-11-04 16:43:27.452336,4
553,El Apostol,2023-11-04 16:43:27.452336,4
554,El Apostol,2023-11-05 14:18:19.598429,4
555,El Apostol,2023-11-06 10:43:30.354751,4
556,Emilia,2023-11-05 14:18:19.598429,4
557,Emilia,2023-11-06 10:43:30.354751,4
558,Fleetwood Mac,2023-11-05 14:18:19.598429,4
559,Fleetwood Mac,2023-11-06 10:43:30.354751,4
560,Fred again..,2023-11-05 14:18:19.598429,4
561,Fred again..,2023-11-06 10:43:30.354751,4
562,Fujii Kaze,2023-11-04 16:43:27.452336,4
563,Fujii Kaze,2023-11-05 14:18:19.598429,4
564,Fujii Kaze,2023-11-06 10:43:30.354751,4
565,Gola Gianni,2023-11-04 16:43:27.452336,4
566,Gola Gianni,2023-11-05 14:18:19.598429,4
567,Gola Gianni,2023-11-06 10:43:30.354751,4
568,J Balvin,2023-11-04 16:43:27.452336,4
569,J Balvin,2023-11-05 14:18:19.598429,4
570,J Balvin,2023-11-06 10:43:30.354751,4
571,J. Cole,2023-11-04 16:43:27.452336,4
572,J. Cole,2023-11-05 14:18:19.598429,4
573,J. Cole,2023-11-06 10:43:30.354751,4
574,Jessie Murph,2023-11-04 16:43:27.452336,4
575,Jessie Murph,2023-11-05 14:18:19.598429,4
576,Jessie Murph,2023-11-06 10:43:30.354751,4
577,Jogga,2023-11-04 16:43:27.452336,4
578,Jogga,2023-11-05 14:18:19.598429,4
579,Jogga,2023-11-06 10:43:30.354751,4
580,Juliette,2023-11-05 14:18:19.598429,4
581,Juliette,2023-11-06 10:43:30.354751,4
582,Jungeli,2023-11-04 16:43:27.452336,4
583,Jungeli,2023-11-05 14:18:19.598429,4
584,Jungeli,2023-11-06 10:43:30.354751,4
585,Junior H,2023-11-04 16:43:27.452336,4
586,Junior H,2023-11-05 14:18:19.598429,4
587,Junior H,2023-11-06 10:43:30.354751,4
588,Kiko Rivera,2023-11-04 16:43:27.452336,4
589,LIT killah,2023-11-04 16:43:27.452336,4
590,Lakim,2023-11-04 16:43:27.452336,4
591,Lakim,2023-11-05 14:18:19.598429,4
592,Lakim,2023-11-06 10:43:30.354751,4
593,League of Legends,2023-11-05 14:18:19.598429,4
594,League of Legends,2023-11-06 10:43:30.354751,4
595,Lewis Capaldi,2023-11-05 14:18:19.598429,4
596,Lil Big Stack,2023-11-04 16:43:27.452336,4
597,Lil Big Stack,2023-11-05 14:18:19.598429,4
598,Lil Big Stack,2023-11-06 10:43:30.354751,4
599,Luciano,2023-11-04 16:43:27.452336,4
600,Luciano,2023-11-05 14:18:19.598429,4
601,Luck Ra,2023-11-04 16:43:27.452336,4
602,Luck Ra,2023-11-05 14:18:19.598429,4
603,Luck Ra,2023-11-06 10:43:30.354751,4
604,Mawell,2023-11-05 14:18:19.598429,4
605,Mawell,2023-11-06 10:43:30.354751,4
606,Morad,2023-11-04 16:43:27.452336,4
607,Morad,2023-11-05 14:18:19.598429,4
608,Morad,2023-11-06 10:43:30.354751,4
609,Niklas Dee,2023-11-04 16:43:27.452336,4
610,Niklas Dee,2023-11-05 14:18:19.598429,4
611,Niklas Dee,2023-11-06 10:43:30.354751,4
612,Ofenbach,2023-11-04 16:43:27.452336,4
613,Ofenbach,2023-11-05 14:18:19.598429,4
614,Ofenbach,2023-11-06 10:43:30.354751,4
615,RAF Camora,2023-11-04 16:43:27.452336,4
616,Rema,2023-11-04 16:43:27.452336,4
617,Rema,2023-11-05 14:18:19.598429,4
618,Rema,2023-11-06 10:43:30.354751,4
619,Sia,2023-11-06 10:43:30.354751,4
620,Skepta,2023-11-04 16:43:27.452336,4
621,Skepta,2023-11-05 14:18:19.598429,4
622,Skepta,2023-11-06 10:43:30.354751,4
623,TalkinToys,2023-11-04 16:43:27.452336,4
624,TalkinToys,2023-11-05 14:18:19.598429,4
625,TalkinToys,2023-11-06 10:43:30.354751,4
626,Tan Bionica,2023-11-05 14:18:19.598429,4
627,Tan Bionica,2023-11-06 10:43:30.354751,4
628,Tego Calderón,2023-11-06 10:43:30.354751,4
629,Tiësto,2023-11-04 16:43:27.452336,4
630,Travis Scott,2023-11-04 16:43:27.452336,4
631,Travis Scott,2023-11-05 14:18:19.598429,4
632,Travis Scott,2023-11-06 10:43:30.354751,4
633,Udo Lindenberg,2023-11-04 16:43:27.452336,4
634,Udo Lindenberg,2023-11-05 14:18:19.598429,4
635,Udo Lindenberg,2023-11-06 10:43:30.354751,4
636,Vance Joy,2023-11-04 16:43:27.452336,4
637,Wheeler Walker Jr.,2023-11-04 16:43:27.452336,4
638,Yandel,2023-11-04 16:43:27.452336,4
639,Yandel,2023-11-05 14:18:19.598429,4
640,Yandel,2023-11-06 10:43:30.354751,4
641,aupinard,2023-11-04 16:43:27.452336,4
642,aupinard,2023-11-05 14:18:19.598429,4
643,aupinard,2023-11-06 10:43:30.354751,4
644,fromis_9,2023-11-04 16:43:27.452336,4
645,tuki.,2023-11-04 16:43:27.452336,4
646,tuki.,2023-11-05 14:18:19.598429,4
647,tuki.,2023-11-06 10:43:30.354751,4
648,АлСми,2023-11-05 14:18:19.598429,4
649,АлСми,2023-11-06 10:43:30.354751,4
650,Три дня дождя,2023-11-04 16:43:27.452336,4
651,Три дня дождя,2023-11-06 10:43:30.354751,4
652,マルシィ,2023-11-04 16:43:27.452336,4
653,マルシィ,2023-11-05 14:18:19.598429,4
654,マルシィ,2023-11-06 10:43:30.354751,4
655,冨岡愛,2023-11-04 16:43:27.452336,4
656,冨岡愛,2023-11-05 14:18:19.598429,4
657,冨岡愛,2023-11-06 10:43:30.354751,4
658,郑润泽,2023-11-04 16:43:27.452336,4
659,郑润泽,2023-11-05 14:18:19.598429,4
660,郑润泽,2023-11-06 10:43:30.354751,4
661,(G)I-DLE,2023-11-04 16:43:27.452336,3
662,(G)I-DLE,2023-11-05 14:18:19.598429,3
663,(G)I-DLE,2023-11-06 10:43:30.354751,3
664,01099,2023-11-04 16:43:27.452336,3
665,01099,2023-11-05 14:18:19.598429,3
666,01099,2023-11-06 10:43:30.354751,3
667,ANNA ASTI,2023-11-05 14:18:19.598429,3
668,Alex Favela,2023-11-05 14:18:19.598429,3
669,Alex Favela,2023-11-06 10:43:30.354751,3
670,Azet,2023-11-04 16:43:27.452336,3
671,Azet,2023-11-05 14:18:19.598429,3
672,BHZ,2023-11-04 16:43:27.452336,3
673,BHZ,2023-11-05 14:18:19.598429,3
674,BM,2023-11-04 16:43:27.452336,3
675,BM,2023-11-05 14:18:19.598429,3
676,BM,2023-11-06 10:43:30.354751,3
677,Bacilos,2023-11-04 16:43:27.452336,3
678,Bacilos,2023-11-05 14:18:19.598429,3
679,Bacilos,2023-11-06 10:43:30.354751,3
680,Belanova,2023-11-04 16:43:27.452336,3
681,Belanova,2023-11-05 14:18:19.598429,3
682,Belanova,2023-11-06 10:43:30.354751,3
683,Berq,2023-11-04 16:43:27.452336,3
684,Berq,2023-11-05 14:18:19.598429,3
685,Berq,2023-11-06 10:43:30.354751,3
686,Bibi Babydoll,2023-11-04 16:43:27.452336,3
687,Billy Gillies,2023-11-04 16:43:27.452336,3
688,Billy Gillies,2023-11-05 14:18:19.598429,3
689,Billy Gillies,2023-11-06 10:43:30.354751,3
690,Bonez MC,2023-11-04 16:43:27.452336,3
691,Brray,2023-11-05 14:18:19.598429,3
692,Brray,2023-11-06 10:43:30.354751,3
693,Brytiago,2023-11-05 14:18:19.598429,3
694,Brytiago,2023-11-06 10:43:30.354751,3
695,Burna Boy,2023-11-06 10:43:30.354751,3
696,Capital Bra,2023-11-05 14:18:19.598429,3
697,Capital Bra,2023-11-06 10:43:30.354751,3
698,Cigarettes After Sex,2023-11-06 10:43:30.354751,3
699,Creeds,2023-11-04 16:43:27.452336,3
700,DENNIS,2023-11-04 16:43:27.452336,3
701,DENNIS,2023-11-05 14:18:19.598429,3
702,DENNIS,2023-11-06 10:43:30.354751,3
703,DEVA,2023-11-04 16:43:27.452336,3
704,DJ Maninho,2023-11-04 16:43:27.452336,3
705,DJ Maninho,2023-11-05 14:18:19.598429,3
706,DJ Maninho,2023-11-06 10:43:30.354751,3
707,DJ PIMI,2023-11-04 16:43:27.452336,3
708,DJ PIMI,2023-11-05 14:18:19.598429,3
709,DJ PIMI,2023-11-06 10:43:30.354751,3
710,Damas Gratis,2023-11-06 10:43:30.354751,3
711,ENTYPE,2023-11-04 16:43:27.452336,3
712,Ekaterina Shelehova,2023-11-05 14:18:19.598429,3
713,Ekaterina Shelehova,2023-11-06 10:43:30.354751,3
714,El Cuarteto De Nos,2023-11-04 16:43:27.452336,3
715,El Cuarteto De Nos,2023-11-05 14:18:19.598429,3
716,El Cuarteto De Nos,2023-11-06 10:43:30.354751,3
717,El negro tecla,2023-11-04 16:43:27.452336,3
718,El negro tecla,2023-11-05 14:18:19.598429,3
719,El negro tecla,2023-11-06 10:43:30.354751,3
720,Ellice,2023-11-04 16:43:27.452336,3
721,Ellice,2023-11-05 14:18:19.598429,3
722,Ellice,2023-11-06 10:43:30.354751,3
723,Enrique Iglesias,2023-11-04 16:43:27.452336,3
724,Enrique Iglesias,2023-11-05 14:18:19.598429,3
725,Enrique Iglesias,2023-11-06 10:43:30.354751,3
726,FRIENDLY THUG 52 NGG,2023-11-04 16:43:27.452336,3
727,FRIENDLY THUG 52 NGG,2023-11-05 14:18:19.598429,3
728,Fadhilah Intan,2023-11-04 16:43:27.452336,3
729,Fadhilah Intan,2023-11-05 14:18:19.598429,3
730,Fadhilah Intan,2023-11-06 10:43:30.354751,3
731,Favé,2023-11-04 16:43:27.452336,3
732,Favé,2023-11-05 14:18:19.598429,3
733,Fleetwood Mac,2023-11-04 16:43:27.452336,3
734,Flora Matos,2023-11-04 16:43:27.452336,3
735,Flora Matos,2023-11-05 14:18:19.598429,3
736,Flora Matos,2023-11-06 10:43:30.354751,3
737,Frank Ocean,2023-11-04 16:43:27.452336,3
738,Fritz Speck,2023-11-04 16:43:27.452336,3
739,Fritz Speck,2023-11-05 14:18:19.598429,3
740,Fritz Speck,2023-11-06 10:43:30.354751,3
741,GIANT,2023-11-04 16:43:27.452336,3
742,GIANT,2023-11-05 14:18:19.598429,3
743,GIANT,2023-11-06 10:43:30.354751,3
744,GREGO,2023-11-04 16:43:27.452336,3
745,GREGO,2023-11-05 14:18:19.598429,3
746,GREGO,2023-11-06 10:43:30.354751,3
747,Gio Pika,2023-11-04 16:43:27.452336,3
748,Gio Pika,2023-11-05 14:18:19.598429,3
749,Gio Pika,2023-11-06 10:43:30.354751,3
750,Grupo Firme,2023-11-05 14:18:19.598429,3
751,Heuss L'enfoiré,2023-11-04 16:43:27.452336,3
752,Heuss L'enfoiré,2023-11-05 14:18:19.598429,3
753,Heuss L'enfoiré,2023-11-06 10:43:30.354751,3
754,Hozier,2023-11-06 10:43:30.354751,3
755,IAMJJ,2023-11-04 16:43:27.452336,3
756,IAMJJ,2023-11-05 14:18:19.598429,3
757,IAMJJ,2023-11-06 10:43:30.354751,3
758,INTERWORLD,2023-11-04 16:43:27.452336,3
759,INTERWORLD,2023-11-05 14:18:19.598429,3
760,INTERWORLD,2023-11-06 10:43:30.354751,3
761,Ikkimel,2023-11-04 16:43:27.452336,3
762,Ikkimel,2023-11-05 14:18:19.598429,3
763,Ikkimel,2023-11-06 10:43:30.354751,3
764,JIN,2023-11-05 14:18:19.598429,3
765,Jasleen Royal,2023-11-04 16:43:27.452336,3
766,Jasleen Royal,2023-11-05 14:18:19.598429,3
767,Jasleen Royal,2023-11-06 10:43:30.354751,3
768,Jazeek,2023-11-04 16:43:27.452336,3
769,Jazeek,2023-11-05 14:18:19.598429,3
770,Jazeek,2023-11-06 10:43:30.354751,3
771,Justin Bieber,2023-11-06 10:43:30.354751,3
772,K3NT4!,2023-11-05 14:18:19.598429,3
773,K3NT4!,2023-11-06 10:43:30.354751,3
774,KRBK,2023-11-05 14:18:19.598429,3
775,KRBK,2023-11-06 10:43:30.354751,3
776,Kanye West,2023-11-06 10:43:30.354751,3
777,Karil,2023-11-04 16:43:27.452336,3
778,Karil,2023-11-05 14:18:19.598429,3
779,Karil,2023-11-06 10:43:30.354751,3
780,Ke Personajes,2023-11-04 16:43:27.452336,3
781,Ke Personajes,2023-11-05 14:18:19.598429,3
782,Ke Personajes,2023-11-06 10:43:30.354751,3
783,KeBlack,2023-11-04 16:43:27.452336,3
784,KeBlack,2023-11-05 14:18:19.598429,3
785,KeBlack,2023-11-06 10:43:30.354751,3
786,Kenshi Yonezu,2023-11-04 16:43:27.452336,3
787,Kenshi Yonezu,2023-11-05 14:18:19.598429,3
788,Kenshi Yonezu,2023-11-06 10:43:30.354751,3
789,Käärijä,2023-11-05 14:18:19.598429,3
790,Käärijä,2023-11-06 10:43:30.354751,3
791,LATIN MAFIA,2023-11-04 16:43:27.452336,3
792,Lewis Capaldi,2023-11-06 10:43:30.354751,3
793,Los Ángeles Azules,2023-11-04 16:43:27.452336,3
794,Los Ángeles Azules,2023-11-05 14:18:19.598429,3
795,Los Ángeles Azules,2023-11-06 10:43:30.354751,3
796,Luca-Dante Spadafora,2023-11-05 14:18:19.598429,3
797,Luca-Dante Spadafora,2023-11-06 10:43:30.354751,3
798,Luciano,2023-11-06 10:43:30.354751,3
799,Luke Combs,2023-11-04 16:43:27.452336,3
800,Luke Combs,2023-11-05 14:18:19.598429,3
801,Luke Combs,2023-11-06 10:43:30.354751,3
802,M Dot R,2023-11-04 16:43:27.452336,3
803,M Dot R,2023-11-05 14:18:19.598429,3
804,M Dot R,2023-11-06 10:43:30.354751,3
805,Maria Becerra,2023-11-04 16:43:27.452336,3
806,Maria Becerra,2023-11-05 14:18:19.598429,3
807,Maria Becerra,2023-11-06 10:43:30.354751,3
808,Marshmello,2023-11-06 10:43:30.354751,3
809,Maverick City Music,2023-11-04 16:43:27.452336,3
810,Metro Boomin,2023-11-04 16:43:27.452336,3
811,Metro Boomin,2023-11-05 14:18:19.598429,3
812,Misfits,2023-11-04 16:43:27.452336,3
813,Misfits,2023-11-05 14:18:19.598429,3
814,Misfits,2023-11-06 10:43:30.354751,3
815,Morgan Wallen,2023-11-04 16:43:27.452336,3
816,Morgan Wallen,2023-11-05 14:18:19.598429,3
817,Morgan Wallen,2023-11-06 10:43:30.354751,3
818,NCT 127,2023-11-04 16:43:27.452336,3
819,Nadhif Basalamah,2023-11-04 16:43:27.452336,3
820,Nadhif Basalamah,2023-11-05 14:18:19.598429,3
821,Nadhif Basalamah,2023-11-06 10:43:30.354751,3
822,Natanael Cano,2023-11-04 16:43:27.452336,3
823,Natanael Cano,2023-11-05 14:18:19.598429,3
824,Natanael Cano,2023-11-06 10:43:30.354751,3
825,Pashanim,2023-11-04 16:43:27.452336,3
826,Pashanim,2023-11-05 14:18:19.598429,3
827,Pashanim,2023-11-06 10:43:30.354751,3
828,Post Malone,2023-11-05 14:18:19.598429,3
829,RAF Camora,2023-11-05 14:18:19.598429,3
830,RAF Camora,2023-11-06 10:43:30.354751,3
831,Raghav Chaitanya,2023-11-04 16:43:27.452336,3
832,Rauw Alejandro,2023-11-05 14:18:19.598429,3
833,Rauw Alejandro,2023-11-06 10:43:30.354751,3
834,RavilZ,2023-11-04 16:43:27.452336,3
835,RavilZ,2023-11-05 14:18:19.598429,3
836,RavilZ,2023-11-06 10:43:30.354751,3
837,Ryan Castro,2023-11-04 16:43:27.452336,3
838,Ryan Castro,2023-11-05 14:18:19.598429,3
839,S3BZS,2023-11-05 14:18:19.598429,3
840,S3BZS,2023-11-06 10:43:30.354751,3
841,SDM,2023-11-04 16:43:27.452336,3
842,SDM,2023-11-05 14:18:19.598429,3
843,Sachin-Jigar,2023-11-04 16:43:27.452336,3
844,Sachin-Jigar,2023-11-05 14:18:19.598429,3
845,Sachin-Jigar,2023-11-06 10:43:30.354751,3
846,Screamin' Jay Hawkins,2023-11-04 16:43:27.452336,3
847,Screamin' Jay Hawkins,2023-11-05 14:18:19.598429,3
848,Screamin' Jay Hawkins,2023-11-06 10:43:30.354751,3
849,Sia,2023-11-04 16:43:27.452336,3
850,Sia,2023-11-05 14:18:19.598429,3
851,Sky Rompiendo,2023-11-06 10:43:30.354751,3
852,Solomkj,2023-11-04 16:43:27.452336,3
853,Takagi & Ketra,2023-11-04 16:43:27.452336,3
854,Tan Bionica,2023-11-04 16:43:27.452336,3
855,Tego Calderón,2023-11-04 16:43:27.452336,3
856,The Goo Goo Dolls,2023-11-06 10:43:30.354751,3
857,Tomi,2023-11-04 16:43:27.452336,3
858,Tomi,2023-11-05 14:18:19.598429,3
859,Tomi,2023-11-06 10:43:30.354751,3
860,Tony Dize,2023-11-04 16:43:27.452336,3
861,Tony Dize,2023-11-05 14:18:19.598429,3
862,Tony Dize,2023-11-06 10:43:30.354751,3
863,Tory Lanez,2023-11-06 10:43:30.354751,3
864,Tre Coast,2023-11-05 14:18:19.598429,3
865,Tre Coast,2023-11-06 10:43:30.354751,3
866,WOS,2023-11-04 16:43:27.452336,3
867,WOS,2023-11-05 14:18:19.598429,3
868,WOS,2023-11-06 10:43:30.354751,3
869,Wheeler Walker Jr.,2023-11-05 14:18:19.598429,3
870,Wheeler Walker Jr.,2023-11-06 10:43:30.354751,3
871,Xavi,2023-11-04 16:43:27.452336,3
872,Xavi,2023-11-05 14:18:19.598429,3
873,Xavi,2023-11-06 10:43:30.354751,3
874,YOASOBI,2023-11-04 16:43:27.452336,3
875,YOASOBI,2023-11-05 14:18:19.598429,3
876,YOASOBI,2023-11-06 10:43:30.354751,3
877,Yeat,2023-11-06 10:43:30.354751,3
878,fellow fellow,2023-11-04 16:43:27.452336,3
879,fellow fellow,2023-11-05 14:18:19.598429,3
880,fellow fellow,2023-11-06 10:43:30.354751,3
881,filtred arg,2023-11-04 16:43:27.452336,3
882,filtred arg,2023-11-05 14:18:19.598429,3
883,filtred arg,2023-11-06 10:43:30.354751,3
884,fromis_9,2023-11-05 14:18:19.598429,3
885,fromis_9,2023-11-06 10:43:30.354751,3
886,girl in red,2023-11-04 16:43:27.452336,3
887,girl in red,2023-11-05 14:18:19.598429,3
888,girl in red,2023-11-06 10:43:30.354751,3
889,hkmori,2023-11-04 16:43:27.452336,3
890,hkmori,2023-11-05 14:18:19.598429,3
891,hkmori,2023-11-06 10:43:30.354751,3
892,kennycarter & yung dexn,2023-11-04 16:43:27.452336,3
893,kennycarter & yung dexn,2023-11-05 14:18:19.598429,3
894,kennycarter & yung dexn,2023-11-06 10:43:30.354751,3
895,reezy,2023-11-04 16:43:27.452336,3
896,reezy,2023-11-05 14:18:19.598429,3
897,reezy,2023-11-06 10:43:30.354751,3
898,АлСми,2023-11-04 16:43:27.452336,3
899,Катя Самбука,2023-11-04 16:43:27.452336,3
900,Катя Самбука,2023-11-05 14:18:19.598429,3
901,Катя Самбука,2023-11-06 10:43:30.354751,3
902,Три дня дождя,2023-11-05 14:18:19.598429,3
903,樂隊的夏天3,2023-11-04 16:43:27.452336,3
904,樂隊的夏天3,2023-11-05 14:18:19.598429,3
905,樂隊的夏天3,2023-11-06 10:43:30.354751,3
906,1986zig,2023-11-04 16:43:27.452336,2
907,1986zig,2023-11-05 14:18:19.598429,2
908,1986zig,2023-11-06 10:43:30.354751,2
909,A Little Sound,2023-11-05 14:18:19.598429,2
910,A Little Sound,2023-11-06 10:43:30.354751,2
911,AKMU,2023-11-04 16:43:27.452336,2
912,AKMU,2023-11-05 14:18:19.598429,2
913,AKMU,2023-11-06 10:43:30.354751,2
914,ALBLAK 52,2023-11-04 16:43:27.452336,2
915,ALBLAK 52,2023-11-05 14:18:19.598429,2
916,ALBLAK 52,2023-11-06 10:43:30.354751,2
917,ANNA ASTI,2023-11-04 16:43:27.452336,2
918,ANNA ASTI,2023-11-06 10:43:30.354751,2
919,AP Dhillon,2023-11-04 16:43:27.452336,2
920,AP Dhillon,2023-11-05 14:18:19.598429,2
921,AP Dhillon,2023-11-06 10:43:30.354751,2
922,AUR,2023-11-04 16:43:27.452336,2
923,AUR,2023-11-05 14:18:19.598429,2
924,AUR,2023-11-06 10:43:30.354751,2
925,Aanchal Tyagi,2023-11-04 16:43:27.452336,2
926,Aanchal Tyagi,2023-11-05 14:18:19.598429,2
927,Aanchal Tyagi,2023-11-06 10:43:30.354751,2
928,Abby Anderson,2023-11-04 16:43:27.452336,2
929,Abby Anderson,2023-11-05 14:18:19.598429,2
930,Abby Anderson,2023-11-06 10:43:30.354751,2
931,Addy Nagar,2023-11-04 16:43:27.452336,2
932,Addy Nagar,2023-11-05 14:18:19.598429,2
933,Addy Nagar,2023-11-06 10:43:30.354751,2
934,Adele,2023-11-06 10:43:30.354751,2
935,AgroPlay,2023-11-04 16:43:27.452336,2
936,AgroPlay,2023-11-05 14:18:19.598429,2
937,AgroPlay,2023-11-06 10:43:30.354751,2
938,Alessio,2023-11-04 16:43:27.452336,2
939,Alessio,2023-11-05 14:18:19.598429,2
940,Alessio,2023-11-06 10:43:30.354751,2
941,Alex Favela,2023-11-04 16:43:27.452336,2
942,Amaarae,2023-11-04 16:43:27.452336,2
943,Amaarae,2023-11-05 14:18:19.598429,2
944,Amaarae,2023-11-06 10:43:30.354751,2
945,Amy Macdonald,2023-11-04 16:43:27.452336,2
946,Amy Macdonald,2023-11-05 14:18:19.598429,2
947,Amy Macdonald,2023-11-06 10:43:30.354751,2
948,Ana Mena,2023-11-04 16:43:27.452336,2
949,Ana Mena,2023-11-05 14:18:19.598429,2
950,Ana Mena,2023-11-06 10:43:30.354751,2
951,Anggi Marito,2023-11-04 16:43:27.452336,2
952,Anggi Marito,2023-11-05 14:18:19.598429,2
953,Anggi Marito,2023-11-06 10:43:30.354751,2
954,Arcángel,2023-11-04 16:43:27.452336,2
955,Arcángel,2023-11-05 14:18:19.598429,2
956,Arcángel,2023-11-06 10:43:30.354751,2
957,Artemas,2023-11-04 16:43:27.452336,2
958,Arthur Miguel,2023-11-04 16:43:27.452336,2
959,Arthur Miguel,2023-11-05 14:18:19.598429,2
960,Arthur Miguel,2023-11-06 10:43:30.354751,2
961,Avvy Sra,2023-11-04 16:43:27.452336,2
962,Avvy Sra,2023-11-05 14:18:19.598429,2
963,Avvy Sra,2023-11-06 10:43:30.354751,2
964,Azet,2023-11-06 10:43:30.354751,2
965,Aziz Hedra,2023-11-04 16:43:27.452336,2
966,Aziz Hedra,2023-11-05 14:18:19.598429,2
967,Aziz Hedra,2023-11-06 10:43:30.354751,2
968,BHZ,2023-11-06 10:43:30.354751,2
969,BLOK3,2023-11-04 16:43:27.452336,2
970,BLOK3,2023-11-05 14:18:19.598429,2
971,BLOK3,2023-11-06 10:43:30.354751,2
972,Baby Gang,2023-11-04 16:43:27.452336,2
973,Bando Boyz,2023-11-04 16:43:27.452336,2
974,Batas Senja,2023-11-04 16:43:27.452336,2
975,BigXthaPlug,2023-11-05 14:18:19.598429,2
976,BigXthaPlug,2023-11-06 10:43:30.354751,2
977,Bigoblin,2023-11-04 16:43:27.452336,2
978,Bonez MC,2023-11-05 14:18:19.598429,2
979,Bonez MC,2023-11-06 10:43:30.354751,2
980,Brave Wrld,2023-11-04 16:43:27.452336,2
981,Brave Wrld,2023-11-05 14:18:19.598429,2
982,Brave Wrld,2023-11-06 10:43:30.354751,2
983,Brray,2023-11-04 16:43:27.452336,2
984,Brytiago,2023-11-04 16:43:27.452336,2
985,CUPREOUS,2023-11-04 16:43:27.452336,2
986,CUPREOUS,2023-11-05 14:18:19.598429,2
987,CUPREOUS,2023-11-06 10:43:30.354751,2
988,CUPSIZE,2023-11-04 16:43:27.452336,2
989,CUPSIZE,2023-11-05 14:18:19.598429,2
990,CUPSIZE,2023-11-06 10:43:30.354751,2
991,Cadeautje voor jou,2023-11-05 14:18:19.598429,2
992,Cadeautje voor jou,2023-11-06 10:43:30.354751,2
993,Calin,2023-11-04 16:43:27.452336,2
994,Calin,2023-11-05 14:18:19.598429,2
995,Calin,2023-11-06 10:43:30.354751,2
996,Calvin Harris,2023-11-06 10:43:30.354751,2
997,Campbell,2023-11-05 14:18:19.598429,2
998,Campbell,2023-11-06 10:43:30.354751,2
999,Canozan,2023-11-05 14:18:19.598429,2
1000,Canozan,2023-11-06 10:43:30.354751,2
1001,Chima Chiodi,2023-11-04 16:43:27.452336,2
1002,Chima Chiodi,2023-11-05 14:18:19.598429,2
1003,Chima Chiodi,2023-11-06 10:43:30.354751,2
1004,Chri$tofer,2023-11-04 16:43:27.452336,2
1005,Chri$tofer,2023-11-05 14:18:19.598429,2
1006,Chri$tofer,2023-11-06 10:43:30.354751,2
1007,Cigarettes After Sex,2023-11-05 14:18:19.598429,2
1008,Coldplay,2023-11-04 16:43:27.452336,2
1009,Coldplay,2023-11-05 14:18:19.598429,2
1010,Coldplay,2023-11-06 10:43:30.354751,2
1011,Crying City,2023-11-04 16:43:27.452336,2
1012,Crying City,2023-11-05 14:18:19.598429,2
1013,Crying City,2023-11-06 10:43:30.354751,2
1014,Cup of Joe,2023-11-04 16:43:27.452336,2
1015,Cup of Joe,2023-11-05 14:18:19.598429,2
1016,Cup of Joe,2023-11-06 10:43:30.354751,2
1017,Código FN,2023-11-04 16:43:27.452336,2
1018,Código FN,2023-11-05 14:18:19.598429,2
1019,Código FN,2023-11-06 10:43:30.354751,2
1020,DDRCK,2023-11-04 16:43:27.452336,2
1021,DDRCK,2023-11-05 14:18:19.598429,2
1022,DDRCK,2023-11-06 10:43:30.354751,2
1023,DEVA,2023-11-05 14:18:19.598429,2
1024,DEVA,2023-11-06 10:43:30.354751,2
1025,DJ Arana,2023-11-04 16:43:27.452336,2
