,artist,track_name,track_id,popularity,release_date,duration,upload_time,country_name,playlist_type
4955,Krúbi,Ganxsta Zolee Tehet Mindenről,7uVfJBixz1VViRCizlpr8L,14,2023-11-03,304893,2023-11-04 16:43:27.452336, Hungary,Top
4956,Azahriah,introvertált dal,2EAvOY1uymm5ZAd0ZbnnPW,64,2023-05-01,169841,2023-11-04 16:43:27.452336, Hungary,Top
4957,Ekhoe,Kopott szavak,5TmzMu4UXoUwQe3kONqNns,57,2023-10-27,163137,2023-11-04 16:43:27.452336, Hungary,Top
4958,Azahriah,lost tiki,1VPU7SKdABCb3gNCNjMFIZ,64,2023-08-24,171428,2023-11-04 16:43:27.452336, Hungary,Top
4959,Azahriah,valami amerikai,4MQDC8hquSlvTBq8gMoPPo,63,2023-09-26,220227,2023-11-04 16:43:27.452336, Hungary,Top
4960,Azahriah,four moods,1o0TkBcMTkkOg1KUeB4riK,63,2022-08-17,203529,2023-11-04 16:43:27.452336, Hungary,Top
4961,Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,2023-11-04 16:43:27.452336, Hungary,Top
4962,Grasa,SHYSHY,5qNf7QzFlSkuQ4GCTtYZuV,39,2023-11-01,224577,2023-11-04 16:43:27.452336, Hungary,Top
4963,Azahriah,Pullup,6Rc6C6S4lgT5j1OekgI155,61,2022-05-20,137000,2023-11-04 16:43:27.452336, Hungary,Top
4964,DESH,Rollin',6eaaIxWaso3ooRdPDS5PuN,62,2023-07-07,199719,2023-11-04 16:43:27.452336, Hungary,Top
4965,iñigo quintero,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,2023-11-04 16:43:27.452336, Hungary,Top
4966,Dzsúdló,Várnék,0nQuoTxzDIVoWzaTgF5xtW,62,2022-07-07,187105,2023-11-04 16:43:27.452336, Hungary,Top
4967,DESH,Papa,3XKdJfbBwnxUnn5tdaJoYL,61,2022-10-25,140480,2023-11-04 16:43:27.452336, Hungary,Top
4968,Bruno X Spacc,Baby,7iyoi3UIxyjAykpdXxRzdo,53,2023-10-26,158652,2023-11-04 16:43:27.452336, Hungary,Top
4969,Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,2023-11-04 16:43:27.452336, Hungary,Top
4970,Azahriah,casa de papel,3UlXaigjBM3sHyOpDbh1RI,61,2023-05-01,160000,2023-11-04 16:43:27.452336, Hungary,Top
4971,Beton.Hofi,BAGIRA,18DVypBkvcJtVFzQr5Ly7J,59,2022-09-01,124273,2023-11-04 16:43:27.452336, Hungary,Top
4972,Pogány Induló,Afro Beat,1lfErXcHIp6Ail8bFuONMF,61,2023-02-25,192000,2023-11-04 16:43:27.452336, Hungary,Top
4973,DESH,Walkin a street,5SDMdbd64hSpeg1OTCUy7L,61,2023-07-21,190687,2023-11-04 16:43:27.452336, Hungary,Top
4974,Azahriah,figyelj,1tAyEL10PQDcIvEL2o75wt,61,2022-08-17,164290,2023-11-04 16:43:27.452336, Hungary,Top
4975,Bruno X Spacc,Ördög Nórika,0NECD9bmlKlhxuZHQ5sq7J,61,2023-07-30,123125,2023-11-04 16:43:27.452336, Hungary,Top
4976,Mihályfi Luca,Valentino,2xUsq60SijcWEWzPDoh5cL,57,2023-10-03,141830,2023-11-04 16:43:27.452336, Hungary,Top
4977,Azahriah,vicc,6bmTNiH8blviXxFDVoAuL7,62,2023-08-24,158048,2023-11-04 16:43:27.452336, Hungary,Top
4978,Doja Cat,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,89,2023-09-20,230480,2023-11-04 16:43:27.452336, Hungary,Top
4979,Azahriah,Miafasz,7cU3vDXfkH4bAemYBxuoJT,60,2022-05-20,193542,2023-11-04 16:43:27.452336, Hungary,Top
4980,Azahriah,béke,000n6Lx4yqUAslF1x3JeFY,62,2023-08-24,315862,2023-11-04 16:43:27.452336, Hungary,Top
4981,BENNETT,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,2023-11-04 16:43:27.452336, Hungary,Top
4982,Azahriah,gát,1Qzkw4QaTXbVd1TmDzSNOv,61,2023-05-01,189783,2023-11-04 16:43:27.452336, Hungary,Top
4983,Azahriah,Mind1,7lemjnVRAqQtqqLdSqCKqM,56,2022-05-20,191538,2023-11-04 16:43:27.452336, Hungary,Top
4984,Azahriah,Rét,5pYNDOTIoZZ5ab77vb8EO3,59,2021,179234,2023-11-04 16:43:27.452336, Hungary,Top
4985,Azahriah,szosziazi,3DTF2AIcHMwZ1q1gz9zspi,59,2023-05-01,206037,2023-11-04 16:43:27.452336, Hungary,Top
4986,Mihályfi Luca,Villám,7AZobwHObSuZQDCGXWYuop,60,2023-07-25,206000,2023-11-04 16:43:27.452336, Hungary,Top
4987,Azahriah,bulbaba,7xdiiqtQPUXrKcd6BoFyYd,61,2023-08-24,125825,2023-11-04 16:43:27.452336, Hungary,Top
4988,Azahriah,Tisztán iszom,1K17dNOOtcoC1gLcAbccPp,59,2022-05-20,180749,2023-11-04 16:43:27.452336, Hungary,Top
4989,Ekhoe,Smash!,59wn91U7xuJ5S1zkX8HmpK,60,2023-04-07,144000,2023-11-04 16:43:27.452336, Hungary,Top
4990,BSW,Gang John Lennon,1IP0VEcQ1FC4ruwDR9OK15,53,2023-10-25,161176,2023-11-04 16:43:27.452336, Hungary,Top
4991,VZS,Gurulgatok,3tYdb1HYnrqcq9bdwsuxfg,58,2023-09-20,147096,2023-11-04 16:43:27.452336, Hungary,Top
4992,Kain,Latyo és haze,5sybMF2Gbm98ociatHQFpT,59,2023-01-13,153650,2023-11-04 16:43:27.452336, Hungary,Top
4993,4s Street,Mesélek a bornak,7guuxhxRSe7SDCYIkxodUx,53,2021-12-14,217000,2023-11-04 16:43:27.452336, Hungary,Top
4994,Young Fly,24 karát,4f1ZqRQsjJq06CHmpvju2p,58,2021-12-31,128580,2023-11-04 16:43:27.452336, Hungary,Top
4995,Ekhoe,Százszorszép,2KQoXxQzVL7h4rMsmP8t5L,59,2023-04-07,146013,2023-11-04 16:43:27.452336, Hungary,Top
4996,VALMAR,SZÍNVAK,3uAoUHEPlLa5pWKpOrmIxo,58,2022-10-26,198278,2023-11-04 16:43:27.452336, Hungary,Top
4997,LMEN PRALA,MENTALITAT,3wQlR2WBPLoKAN6uZgRx54,57,2023-09-15,152619,2023-11-04 16:43:27.452336, Hungary,Top
4998,David Kushner,Daylight,1odExI7RdWc4BT515LTAwj,95,2023-04-14,212953,2023-11-04 16:43:27.452336, Hungary,Top
4999,Azahriah,Habibi,38U5WKJpBQncqAss18dLrO,58,2022-05-20,161082,2023-11-04 16:43:27.452336, Hungary,Top
5000,PATRi!K,Skína,3M9CDeth4DHI7TWkdoMuDv,53,2023-07-21,179512,2023-11-04 16:43:27.452336, Iceland,Top
5001,ICEGUYS,Krumla,1ahTtx2UIz4Kj59aMbcwSh,51,2023-07-21,195464,2023-11-04 16:43:27.452336, Iceland,Top
5002,Izleifur,SÍMINN DAUÐUR,6U5MIskPdgu9RXyHmaczp9,0,2023-11-03,122458,2023-11-04 16:43:27.452336, Iceland,Top
5003,ICEGUYS,Rúlletta,2MCc0WbH4L39evnT4lXd8B,49,2023-06-16,219519,2023-11-04 16:43:27.452336, Iceland,Top
5004,cassö,Prada,59NraMJsLaMCVtwXTSia8i,94,2023-08-11,132359,2023-11-04 16:43:27.452336, Iceland,Top
5005,Hafdís Huld,Dvel ég í draumahöll,3ovhC4v5a73S0afcOHhnu2,52,2012-06-04,108901,2023-11-04 16:43:27.452336, Iceland,Top
5006,ICEGUYS,Stingið henni í steininn,4FO7upk8MhVmHTs4GQ4Wdg,47,2023-09-29,191927,2023-11-04 16:43:27.452336, Iceland,Top
5007,Aron Can,Bakka ekki út,0EgIa9cIW52lXHIYbkUFR9,47,2023-05-12,163546,2023-11-04 16:43:27.452336, Iceland,Top
5008,Hafdís Huld,Litlar stjörnur,1l2AHO7bb47QGFKJmXhXMz,49,2012-06-04,152415,2023-11-04 16:43:27.452336, Iceland,Top
5009,Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,2023-11-04 16:43:27.452336, Iceland,Top
5010,The Beatles,Now And Then,4vziJcnB2Qyi9o4nIRUeN7,73,2023-11-02,248333,2023-11-04 16:43:27.452336, Iceland,Top
5011,Hafdís Huld,Sofðu unga ástin mín,0Xh9sOCT7ZvmKg8KthRYnH,48,2012-06-04,133050,2023-11-04 16:43:27.452336, Iceland,Top
5012,Hafdís Huld,Óskasteinar,5myQVDBhZvE7DIvsQICuKn,48,2012-06-04,99613,2023-11-04 16:43:27.452336, Iceland,Top
5013,Drake,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,94,2023-10-06,260111,2023-11-04 16:43:27.452336, Iceland,Top
5014,Daniil,Elska,3u3uS54VRFbCJThLdTZN8k,46,2023-08-03,157506,2023-11-04 16:43:27.452336, Iceland,Top
5015,Hafdís Huld,Sofa urtubörn,1MWg9aH6OhteqF1RXR3J5w,47,2012-06-04,150883,2023-11-04 16:43:27.452336, Iceland,Top
5016,Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,2023-11-04 16:43:27.452336, Iceland,Top
5017,PATRi!K,HITIII á klúbbnum,1afjBOUNpoF8m4lmj6DV8U,46,2023-05-05,177187,2023-11-04 16:43:27.452336, Iceland,Top
5018,Hafdís Huld,Ljós,0RT86wBrufYQZSdN852Wjn,47,2012-06-04,197137,2023-11-04 16:43:27.452336, Iceland,Top
5019,Doja Cat,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,89,2023-09-20,230480,2023-11-04 16:43:27.452336, Iceland,Top
5020,Hafdís Huld,Bíum bíum bambaló,5pn6OskYybJrrqcdlNpBvk,46,2012-06-04,175403,2023-11-04 16:43:27.452336, Iceland,Top
5021,Hafdís Huld,Ævintýralönd,1ZzSy8HeLFZAeuQi577bhB,46,2012-06-04,191332,2023-11-04 16:43:27.452336, Iceland,Top
5022,Hafdís Huld,Góða nótt,7nzeIh8kUdieUBLPXch9wi,46,2012-06-04,132446,2023-11-04 16:43:27.452336, Iceland,Top
5023,Daniil,ALEINN,2EBBCNkrmPM4IagcLa5ysg,45,2023-03-24,136346,2023-11-04 16:43:27.452336, Iceland,Top
5024,Hafdís Huld,Frost er úti fuglinn minn,1sgn8wmK2kuJrF9ppsnH2F,46,2012-06-04,125852,2023-11-04 16:43:27.452336, Iceland,Top
5025,Úlfur Úlfur,Sitt sýnist hverjum,3GqquByxYRexMRtbjKCdiO,38,2023-10-27,220651,2023-11-04 16:43:27.452336, Iceland,Top
5026,Hafdís Huld,Sofðu,51J0zLsmKb265vmylOJGMr,45,2012-06-04,193282,2023-11-04 16:43:27.452336, Iceland,Top
5027,Hafdís Huld,Sólskin,3LP5YM7IMwmffWXPE1VBf1,45,2012-06-04,99752,2023-11-04 16:43:27.452336, Iceland,Top
5028,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,83,1994-10-28,241106,2023-11-04 16:43:27.452336, Iceland,Top
5029,Hafdís Huld,Bí bí og blaka,2q2cdTPrbgWSxLFFXjjaoO,46,2012-06-04,123576,2023-11-04 16:43:27.452336, Iceland,Top
5030,Steindi Jr.,Rúntarinn,2cHBypBYR5pXwBRA3jCxwb,44,2023-08-03,165812,2023-11-04 16:43:27.452336, Iceland,Top
5031,Hafdís Huld,Nóttin læðist inn,5TBNZCGMR1NJtJrrg606m0,45,2012-06-04,182090,2023-11-04 16:43:27.452336, Iceland,Top
5032,Tyla,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,2023-11-04 16:43:27.452336, Iceland,Top
5033,Various Artists,Dýrð í dauðaþögn,2TZPzARd9RFm1MXAeRkHvY,15,2022-08-16,199120,2023-11-04 16:43:27.452336, Iceland,Top
5034,Hafdís Huld,Þú ert,6xsUlQIjfduRdQt88yekZ5,45,2012-06-04,135325,2023-11-04 16:43:27.452336, Iceland,Top
5035,ISSI,ÁÐUR FYRR,4HaNvTyWOo3ruZXjEFNGfu,42,2023-10-13,151168,2023-11-04 16:43:27.452336, Iceland,Top
5036,PATRi!K,prettyboitjokko,0DQMOUDb0DKv13raO9L6Sg,44,2023-03-03,173402,2023-11-04 16:43:27.452336, Iceland,Top
5037,Jón Jónsson,Hluti af mér,4b9TfFJ6x9C8iPyovGKeZk,0,2023-11-03,235578,2023-11-04 16:43:27.452336, Iceland,Top
5038,Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),1yeB8MUNeLo9Ek1UEpsyz6,88,2023-10-06,319191,2023-11-04 16:43:27.452336, Iceland,Top
5039,Wham!,Last Christmas - Single Version,06qMRF18gwbOYYbnP2du6i,68,2023-07-07,265960,2023-11-04 16:43:27.452336, Iceland,Top
5040,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,2023-11-04 16:43:27.452336, Iceland,Top
5041,PATRi!K,Gugguvaktin,2zfg7lTRn6KKwt6LCdhSIg,43,2023-05-05,125000,2023-11-04 16:43:27.452336, Iceland,Top
5042,Dua Lipa,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,94,2023-05-25,176579,2023-11-04 16:43:27.452336, Iceland,Top
5043,Aron Can,FLÝG UPP,2iHiVyfDAm6EjhkGELpqPK,40,2021-06-25,252920,2023-11-04 16:43:27.452336, Iceland,Top
5044,iñigo quintero,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,2023-11-04 16:43:27.452336, Iceland,Top
5045,Mitski,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,2023-09-15,137773,2023-11-04 16:43:27.452336, Iceland,Top
5046,Dave,Sprinter,2FDTHlrBguDzQkp7PVj16Q,93,2023-06-01,229133,2023-11-04 16:43:27.452336, Iceland,Top
5047,PATRi!K,ALLAR STELPURNAR,25AXEJUUBxjB4dPTbML2Tl,43,2023-05-05,159983,2023-11-04 16:43:27.452336, Iceland,Top
5048,Bubbi Morthens,Rómeó og Júlía,53UXY91LLMuISer0X8RsWq,42,1985-06-06,297865,2023-11-04 16:43:27.452336, Iceland,Top
5049,Friðrik Dór,Í síðasta skipti,0s6wluanO3gDy0IU5wyQYW,41,2018-10-01,179908,2023-11-04 16:43:27.452336, Iceland,Top
5050,AUR,Tu hai kahan,3zSSCPpLZ5Oc8nelhhGjKz,83,2023-10-16,263184,2023-11-04 16:43:27.452336, India,Top
5051,Anirudh Ravichander,Chaleya,3xMHXmedL5Rvfxmiar9Ryv,84,2023-09-05,200373,2023-11-04 16:43:27.452336, India,Top
5052,Jasleen Royal,Heeriye (feat. Arijit Singh),5PUXKVVVQ74C3gl5vKy9Li,90,2023-07-25,194857,2023-11-04 16:43:27.452336, India,Top
5053,Shubh,One Love,5ZLkihi6DVsHwDL3B8ym1t,85,2023-08-18,159222,2023-11-04 16:43:27.452336, India,Top
5054,Anirudh Ravichander,"Ordinary Person (From ""Leo"")",6FahmzZYKH0zb2f9hrVsvw,81,2023-10-24,139200,2023-11-04 16:43:27.452336, India,Top
5055,Karan Aujla,Softly,0YQJoDL6f46J0n1rOVkpxJ,84,2023-08-18,155161,2023-11-04 16:43:27.452336, India,Top
5056,Anirudh Ravichander,Badass,23y8MwhdvbSalGitHeokpk,70,2023-10-19,229677,2023-11-04 16:43:27.452336, India,Top
5057,Shubh,Cheques,4eBvRhTJ2AcxCsbfTUjoRp,86,2023-05-19,183756,2023-11-04 16:43:27.452336, India,Top
5058,Anirudh Ravichander,Naa Ready,13ZISM2bmrMBCRlMzl669x,69,2023-10-19,248181,2023-11-04 16:43:27.452336, India,Top
5059,Darshan Raval,Mahiye Jinna Sohna,0Jiaz0O4AqnJICa9PxHhaR,75,2023-08-09,181250,2023-11-04 16:43:27.452336, India,Top
5060,Pritam,Kesariya,4UMIv5jd9gK98a39BQRD9X,77,2022-10-06,268164,2023-11-04 16:43:27.452336, India,Top
5061,Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",0645eBDehHcqfiF15hscQV,84,2023-03-17,223390,2023-11-04 16:43:27.452336, India,Top
5062,Denny,Chale Jaana Phir (Humko Tere Bina),04ChFQZCKl2yRcvc0VR7qN,79,2023-04-06,208933,2023-11-04 16:43:27.452336, India,Top
5063,Various Artists,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",4QyX8CBSjcoq4iMZuvifyF,71,2023-07-12,213611,2023-11-04 16:43:27.452336, India,Top
5064,King,Maan Meri Jaan,1418IuVKQPTYqt7QNJ9RXN,82,2022-10-12,194653,2023-11-04 16:43:27.452336, India,Top
5065,AP Dhillon,With You,0xIuPDzJSnJywALez8dwKR,85,2023-08-11,154554,2023-11-04 16:43:27.452336, India,Top
5066,Arijit Singh,"Agar Tum Saath Ho (From ""Tamasha"")",2FCXQHugkoHE1K3tiDu8pu,76,2017-06-07,341054,2023-11-04 16:43:27.452336, India,Top
5067,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",7Ky9U9iHjGBiRax3joCRDS,66,2023-05-16,266075,2023-11-04 16:43:27.452336, India,Top
5068,Aditya Gadhvi,Khalasi | Coke Studio Bharat,5LSAafg2oH9YPgf3EG17iw,77,2023-07-05,258260,2023-11-04 16:43:27.452336, India,Top
5069,Sachet Tandon,Malang Sajna,73K33p4Vyz9koXGqmL5eFs,83,2022-12-19,161041,2023-11-04 16:43:27.452336, India,Top
5070,Anirudh Ravichander,Hukum - Thalaivar Alappara,5DgY6Ab0vpyUMKnY9ubFOF,78,2023-07-28,207647,2023-11-04 16:43:27.452336, India,Top
5071,Prabh Singh,9:45,6c4Po8zyQjB4cR5XgLhcGb,82,2023-03-10,117606,2023-11-04 16:43:27.452336, India,Top
5072,Various Artists,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",00ake6KfnzbZ2MaRLGqsyX,67,2023-06-28,277500,2023-11-04 16:43:27.452336, India,Top
5073,Diljit Dosanjh,Hass Hass,72vuBPMhwFNlSYpTSf6fVD,75,2023-10-26,153016,2023-11-04 16:43:27.452336, India,Top
5074,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2Fv2injs4qAm8mJBGaxVKU,77,2019-05-31,284779,2023-11-04 16:43:27.452336, India,Top
5075,Yo Yo Honey Singh,Desi Kalakaar,7m4CgL81VVIHaaiSxyH922,81,2014-09-26,253352,2023-11-04 16:43:27.452336, India,Top
5076,Anirudh Ravichander,Lokiverse 2.0,5OxVOeYmIzelfupJtq1X6G,78,2023-10-19,114193,2023-11-04 16:43:27.452336, India,Top
5077,Vishal Mishra,Manjha,0UZLaEOSIc5kg0cc7eszqC,79,2020-03-17,191647,2023-11-04 16:43:27.452336, India,Top
5078,Shubh,No Love,08Isz2ETWSBhvIl8UpKYsp,81,2022-02-22,170387,2023-11-04 16:43:27.452336, India,Top
5079,Darshan Raval,Asal Mein,0rMeOAvbQZ2RTG4B6L1M4p,79,2020-02-18,224240,2023-11-04 16:43:27.452336, India,Top
5080,Sharn,Mi Amor,24MMjyA3NLqCsDJfsn51eg,82,2022-09-30,203048,2023-11-04 16:43:27.452336, India,Top
5081,Shubh,Still Rollin,6oz1L5jcqZWYuId7nxvIan,83,2023-05-19,174730,2023-11-04 16:43:27.452336, India,Top
5082,Javed-Mohsin,Pal,5G7pZ8G8NFvS1MQ9H4L7dC,78,2018-09-14,247286,2023-11-04 16:43:27.452336, India,Top
5083,Anirudh Ravichander,"I'm Scared (From ""Leo"")",6vPFDbyzSYWAL7r3Waa7BZ,72,2023-10-27,145641,2023-11-04 16:43:27.452336, India,Top
5084,Jung Kook,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,0,2023-11-03,183550,2023-11-04 16:43:27.452336, India,Top
5085,Various Artists,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",75DRLUnnltzSyuTJ7onxmW,68,2023-05-22,189136,2023-11-04 16:43:27.452336, India,Top
5086,Pritam,"Tere Hawaale (From ""Laal Singh Chaddha"")",4blqlsA1uf2d2I40E90EUC,78,2022-08-04,346290,2023-11-04 16:43:27.452336, India,Top
5087,Avvy Sra,White Brown Black,3nKQrVVlwbAQSnFbgZWdN0,80,2022-12-09,175999,2023-11-04 16:43:27.452336, India,Top
5088,Pritam,Tere Pyaar Mein,2ZD4aIEepqZsdxPxLSuUhm,81,2023-02-01,266094,2023-11-04 16:43:27.452336, India,Top
5089,Aditya A,Chaand Baaliyan,0snQrp1VaY5Pj1YIHRJpRJ,79,2020-03-28,103264,2023-11-04 16:43:27.452336, India,Top
5090,Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",1sZFDDmmBVkcHOpV6AB0Nx,72,2023-10-15,207789,2023-11-04 16:43:27.452336, India,Top
5091,Karan Aujla,Admirin' You (feat. Preston Pablo),6ygiy70ujkNOYXM1tQuMNe,75,2023-08-18,214750,2023-11-04 16:43:27.452336, India,Top
5092,Anirudh Ravichander,"Hayyoda (From ""Jawan"")",6aQIGqAo9PxRKjUkhYtR6R,81,2023-08-14,200142,2023-11-04 16:43:27.452336, India,Top
5093,Various Artists,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,79,2007-09-21,321225,2023-11-04 16:43:27.452336, India,Top
5094,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",1y1rQTkWmrZdJmjwuK07GC,75,2019-06-13,234722,2023-11-04 16:43:27.452336, India,Top
5095,MC SQUARE,Laado,0NuWRfZRWzn1oc9piFhK9n,79,2023-08-30,148615,2023-11-04 16:43:27.452336, India,Top
5096,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",2rOnSn2piaqLAlYjtfUBlY,78,2021-07-30,230292,2023-11-04 16:43:27.452336, India,Top
5097,King,Tu Aake Dekhle,5BKKKNwrebowaMoUdBaNby,79,2020-09-21,270000,2023-11-04 16:43:27.452336, India,Top
5098,Pritam,Shayad,1smFN2CLqGROu0J0UyvDfL,78,2020-02-14,247941,2023-11-04 16:43:27.452336, India,Top
5099,Kaifi Khalil,Kahani Suno 2.0,4VsP4Dm8gsibRxB5I2hEkw,79,2022-05-31,173637,2023-11-04 16:43:27.452336, India,Top
5100,Nadhif Basalamah,penjaga hati,7F4tV8SiUy6itZTdAzdafO,87,2023-06-21,260346,2023-11-04 16:43:27.452336, Indonesia,Top
5101,Ghea Indrawari,Jiwa Yang Bersedih,6XsFgTG4dY768oIB4Dmeu0,87,2023-05-18,278219,2023-11-04 16:43:27.452336, Indonesia,Top
5102,Anggi Marito,Tak Segampang Itu,26cvTWJq2E1QqN4jyH2OTU,86,2022-12-02,231100,2023-11-04 16:43:27.452336, Indonesia,Top
5103,Jaz,Bersamamu,2GUp5FWzjfs422g45y16HQ,79,2023-06-09,220945,2023-11-04 16:43:27.452336, Indonesia,Top
5104,Donne Maula,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,7wlfGt5NkpPT6nRC6yCr7u,81,2023-07-26,169000,2023-11-04 16:43:27.452336, Indonesia,Top
5105,Batas Senja,Nanti Kita Seperti Ini,2NjbJR8y083mOV59255QSe,84,2022-09-27,209647,2023-11-04 16:43:27.452336, Indonesia,Top
5106,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),6mQLN3zRtAp6ovjusyYKrV,82,2018-10-25,218293,2023-11-04 16:43:27.452336, Indonesia,Top
5107,Fabio Asher,Tanpa Rasa Bersalah,1FSEm5Uc8TqFy0UZkMuEMZ,82,2023-02-02,278000,2023-11-04 16:43:27.452336, Indonesia,Top
5108,Jung Kook,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,0,2023-11-03,183550,2023-11-04 16:43:27.452336, Indonesia,Top
5109,Feby Putri,Runtuh,6Hii26x3qDErVitnGW8QtO,83,2021-10-01,223973,2023-11-04 16:43:27.452336, Indonesia,Top
5110,Aziz Hedra,Somebody's Pleasure,3e1rs346dsDDwpqTRGlRZR,84,2023-01-27,223957,2023-11-04 16:43:27.452336, Indonesia,Top
5111,NIKI,Take A Chance With Me,0x7PmByJWVXdeipevd6KZS,70,2022-08-11,303933,2023-11-04 16:43:27.452336, Indonesia,Top
5112,Seventeen,Tanpa Pesan Terakhir,4v9JJX3ZzuFFOKrMOYHTVZ,76,2010-01-01,289280,2023-11-04 16:43:27.452336, Indonesia,Top
5113,Idgitaf,Satu-Satu,3d6BjQ0QOLTzuKoOQbeGgG,81,2023-07-28,285071,2023-11-04 16:43:27.452336, Indonesia,Top
5114,Nadin Amizah,Semua Aku Dirayakan,4rcuS31IcZynp91dqvmhmA,69,2023-10-13,310625,2023-11-04 16:43:27.452336, Indonesia,Top
5115,Raim Laode,Komang,2AaaE0qvFWtyT8srKNfRhH,84,2022-08-17,222706,2023-11-04 16:43:27.452336, Indonesia,Top
5116,Hindia,Cincin,7J0isBrUxhIYZVdrBOOlIh,81,2023-07-07,266330,2023-11-04 16:43:27.452336, Indonesia,Top
5117,Nidji,Hapus Aku,6MPo0FYKvO0AewUJoL9GUu,76,2005-03-03,252613,2023-11-04 16:43:27.452336, Indonesia,Top
5118,Tiara Andini,Usai,3nHxZEe1dT7zs73DG6pNll,81,2022-11-25,217200,2023-11-04 16:43:27.452336, Indonesia,Top
5119,Last Child,Duka,5MIpcd16T59wFeqAChSYwC,82,2016-09-25,325147,2023-11-04 16:43:27.452336, Indonesia,Top
5120,For Revenge,Serana,0PtJbtW50jcvvswNPn3QGd,79,2022-09-06,250000,2023-11-04 16:43:27.452336, Indonesia,Top
5121,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,2023-11-04 16:43:27.452336, Indonesia,Top
5122,Virgoun,Saat Kau Telah Mengerti,22k5lgD5F7Pc7BodEMzDrY,82,2023-01-13,290751,2023-11-04 16:43:27.452336, Indonesia,Top
5123,Aan Story,Trauma,6SITe0StjnWHjyNOVzyJTX,82,2023-03-15,218073,2023-11-04 16:43:27.452336, Indonesia,Top
5124,Hindia,Evaluasi,2dIBMHByUGcNPzmYBJ6OAj,81,2019-11-29,194469,2023-11-04 16:43:27.452336, Indonesia,Top
5125,raissa anggiani,Kau Rumahku,7nQoDLkzCcoIpKPQt3eCdN,82,2022-01-10,275250,2023-11-04 16:43:27.452336, Indonesia,Top
5126,Nadin Amizah,Rayuan Perempuan Gila,0zAtj0BEvpulETGrk95NPQ,69,2023-10-13,320000,2023-11-04 16:43:27.452336, Indonesia,Top
5127,Tiara Andini,Cintanya Aku,53fKDMfQhWMSw7QKVDOTBP,81,2021-01-22,234125,2023-11-04 16:43:27.452336, Indonesia,Top
5128,Tulus,Monokrom,4GfK1qOF3uBWidbPlTCQRL,81,2016-08-03,214567,2023-11-04 16:43:27.452336, Indonesia,Top
5129,Hindia,Rumah Ke Rumah,2wAiFWjRupWmnDkQcu91MF,81,2019-11-29,277457,2023-11-04 16:43:27.452336, Indonesia,Top
5130,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,89,2023-06-23,244684,2023-11-04 16:43:27.452336, Indonesia,Top
5131,Miley Cyrus,Angels Like You,1daDRI9ahBonbWD8YcxOIB,89,2020-11-27,196453,2023-11-04 16:43:27.452336, Indonesia,Top
5132,Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,2023-11-04 16:43:27.452336, Indonesia,Top
5133,Dewa 19,Separuh Nafas,6JusI70TeT9M2O1MXyXRRv,78,2007-03-12,222029,2023-11-04 16:43:27.452336, Indonesia,Top
